label,distance_label,object_state,mask_area,target_z,floor_margin,mask_norm,timestamp
bottle,1.0,elevated,935,3.7237,-0.246,0.927724,1783400611.157
bottle,1.0,elevated,11329,1.1636,2.3213,1.097526,1783400612.064
bottle,1.0,elevated,929,3.745,-0.2601,0.932322,1783400612.068
bottle,1.0,elevated,11352,1.1644,2.3205,1.101331,1783400612.641
bottle,1.0,elevated,923,3.7386,-0.2537,0.923141,1783400612.646
bottle,1.0,elevated,11340,1.1638,2.3211,1.09902,1783400613.251
bottle,1.0,elevated,929,3.7402,-0.2554,0.929952,1783400613.257
bottle,1.0,elevated,11368,1.1648,2.3201,1.103632,1783400613.854
bottle,1.0,elevated,923,3.7403,-0.2555,0.923993,1783400613.859
bottle,1.0,elevated,11355,1.1646,2.3202,1.102036,1783400614.448
bottle,1.0,elevated,933,3.7406,-0.2557,0.93412,1783400614.453
bottle,1.0,elevated,11354,1.1645,2.3204,1.101736,1783400615.055
bottle,1.0,elevated,926,3.742,-0.2571,0.927826,1783400615.06
bottle,1.0,elevated,11333,1.1639,2.321,1.098569,1783400615.65
bottle,1.0,elevated,923,3.7439,-0.2591,0.925771,1783400615.656
bottle,1.0,elevated,11363,1.1644,2.3204,1.102433,1783400616.251
bottle,1.0,elevated,910,3.7422,-0.2573,0.911869,1783400616.257
bottle,1.0,elevated,11363,1.1644,2.3204,1.102433,1783400616.311
bottle,1.0,elevated,910,3.7422,-0.2573,0.911869,1783400616.317
bottle,1.0,elevated,11336,1.1633,2.3216,1.097648,1783400616.927
bottle,1.0,elevated,914,3.7432,-0.2584,0.916411,1783400616.932
bottle,1.0,elevated,11329,1.1546,2.3267,1.0807,1783400617.842
bottle,1.0,elevated,933,3.7167,-0.2354,0.922266,1783400617.847
bottle,1.0,elevated,11347,1.1546,2.3267,1.082414,1783400618.477
bottle,1.0,elevated,935,3.7209,-0.2396,0.926319,1783400618.482
bottle,1.0,elevated,11347,1.1551,2.3262,1.083388,1783400619.086
bottle,1.0,elevated,931,3.7232,-0.2419,0.923499,1783400619.091
bottle,1.0,elevated,11333,1.1549,2.3264,1.081614,1783400619.683
bottle,1.0,elevated,935,3.7222,-0.2409,0.926947,1783400619.688
bottle,1.0,elevated,11351,1.1552,2.3261,1.083946,1783400620.288
bottle,1.0,elevated,927,3.722,-0.2407,0.918942,1783400620.293
bottle,1.0,elevated,11347,1.1552,2.3261,1.083463,1783400620.896
bottle,1.0,elevated,932,3.713,-0.2317,0.919416,1783400620.901
bottle,1.0,elevated,11330,1.154,2.3273,1.079659,1783400621.475
bottle,1.0,elevated,927,3.7224,-0.2411,0.919126,1783400621.48
bottle,1.0,elevated,11333,1.1541,2.3272,1.080219,1783400622.085
bottle,1.0,elevated,934,3.7231,-0.2418,0.926393,1783400622.09
bottle,1.0,elevated,11333,1.1541,2.3272,1.080219,1783400622.161
bottle,1.0,elevated,934,3.7231,-0.2418,0.926393,1783400622.167
bottle,1.0,elevated,11342,1.1542,2.3271,1.081154,1783400622.755
bottle,1.0,elevated,938,3.7213,-0.24,0.929464,1783400622.76
bottle,1.0,elevated,11363,1.1507,2.3359,1.076578,1783400623.678
bottle,1.0,elevated,927,3.7172,-0.2306,0.916536,1783400623.683
bottle,1.0,elevated,11363,1.1507,2.3359,1.076578,1783400623.751
bottle,1.0,elevated,927,3.7172,-0.2306,0.916536,1783400623.757
bottle,1.0,elevated,11335,1.15,2.3366,1.072633,1783400624.384
bottle,1.0,elevated,939,3.7223,-0.2357,0.930964,1783400624.389
bottle,1.0,elevated,11338,1.1493,2.3373,1.071699,1783400624.994
bottle,1.0,elevated,935,3.7222,-0.2356,0.926943,1783400624.999
bottle,1.0,elevated,11355,1.1503,2.3363,1.075129,1783400625.581
bottle,1.0,elevated,929,3.7225,-0.2359,0.921174,1783400625.586
bottle,1.0,elevated,11335,1.1497,2.3369,1.072174,1783400626.185
bottle,1.0,elevated,933,3.7226,-0.2359,0.925148,1783400626.19
bottle,1.0,elevated,11345,1.1493,2.3373,1.072282,1783400626.787
bottle,1.0,elevated,938,3.7202,-0.2336,0.92892,1783400626.792
bottle,1.0,elevated,11345,1.1493,2.3373,1.072282,1783400626.852
bottle,1.0,elevated,938,3.7202,-0.2336,0.92892,1783400626.858
bottle,1.0,elevated,11345,1.1493,2.3373,1.072282,1783400626.922
bottle,1.0,elevated,938,3.7202,-0.2336,0.92892,1783400626.929
bottle,1.0,elevated,11345,1.1493,2.3373,1.072282,1783400626.98
bottle,1.0,elevated,938,3.7202,-0.2336,0.92892,1783400626.986
bottle,1.0,elevated,11346,1.1585,2.32,1.089678,1783400627.911
bottle,1.0,elevated,930,3.7513,-0.2728,0.936496,1783400627.917
bottle,1.0,elevated,11334,1.1583,2.3203,1.088099,1783400628.545
bottle,1.0,elevated,934,3.7531,-0.2745,0.941402,1783400628.55
bottle,1.0,elevated,11334,1.1583,2.3203,1.088099,1783400628.621
bottle,1.0,elevated,934,3.7531,-0.2745,0.941402,1783400628.627
bottle,1.0,elevated,11334,1.1583,2.3203,1.088099,1783400628.683
bottle,1.0,elevated,934,3.7531,-0.2745,0.941402,1783400628.688
bottle,1.0,elevated,11353,1.1591,2.3195,1.091359,1783400629.299
bottle,1.0,elevated,924,3.7519,-0.2734,0.930741,1783400629.304
bottle,1.0,elevated,11343,1.159,2.3195,1.090362,1783400629.887
bottle,1.0,elevated,930,3.7427,-0.2642,0.932205,1783400629.893
bottle,1.0,elevated,11352,1.159,2.3196,1.091119,1783400630.48
bottle,1.0,elevated,925,3.7507,-0.2721,0.931141,1783400630.485
bottle,1.0,elevated,11345,1.1586,2.32,1.0897,1783400631.09
bottle,1.0,elevated,938,3.7498,-0.2712,0.943769,1783400631.095
bottle,1.0,elevated,11337,1.1588,2.3197,1.089406,1783400631.693
bottle,1.0,elevated,925,3.7539,-0.2753,0.932717,1783400631.698
bottle,1.0,elevated,11337,1.1588,2.3197,1.089406,1783400631.746
bottle,1.0,elevated,925,3.7539,-0.2753,0.932717,1783400631.752
bottle,1.0,elevated,11331,1.1538,2.3323,1.079425,1783400632.686
bottle,1.0,elevated,922,3.7366,-0.2505,0.921144,1783400632.691
bottle,1.0,elevated,11353,1.1549,2.3311,1.083634,1783400633.288
bottle,1.0,elevated,927,3.7376,-0.2515,0.926656,1783400633.294
bottle,1.0,elevated,11353,1.1549,2.3311,1.083634,1783400633.345
bottle,1.0,elevated,927,3.7376,-0.2515,0.926656,1783400633.351
bottle,1.0,elevated,11332,1.1544,2.3317,1.080635,1783400633.964
bottle,1.0,elevated,920,3.736,-0.25,0.918874,1783400633.969
bottle,1.0,elevated,11342,1.1539,2.3322,1.080561,1783400634.556
bottle,1.0,elevated,922,3.7379,-0.2518,0.921789,1783400634.561
bottle,1.0,elevated,11353,1.1553,2.3308,1.084285,1783400635.151
bottle,1.0,elevated,935,3.7404,-0.2543,0.936027,1783400635.156
bottle,1.0,elevated,11345,1.1545,2.3316,1.081946,1783400635.755
bottle,1.0,elevated,924,3.7408,-0.2548,0.925246,1783400635.76
bottle,1.0,elevated,11332,1.1536,2.3324,1.079169,1783400636.357
bottle,1.0,elevated,935,3.7348,-0.2487,0.933227,1783400636.363
bottle,1.0,elevated,11332,1.1536,2.3324,1.079169,1783400636.409
bottle,1.0,elevated,935,3.7348,-0.2487,0.933227,1783400636.414
bottle,1.0,elevated,11332,1.1536,2.3324,1.079169,1783400636.487
bottle,1.0,elevated,935,3.7348,-0.2487,0.933227,1783400636.493
bottle,1.0,elevated,11346,1.1573,2.3269,1.087332,1783400637.414
bottle,1.0,elevated,925,3.7159,-0.2317,0.913923,1783400637.419
bottle,1.0,elevated,11346,1.1573,2.3269,1.087332,1783400637.485
bottle,1.0,elevated,925,3.7159,-0.2317,0.913923,1783400637.49
bottle,1.0,elevated,11342,1.1575,2.3267,1.087425,1783400638.102
bottle,1.0,elevated,940,3.7084,-0.2242,0.925001,1783400638.113
bottle,1.0,elevated,11342,1.1575,2.3267,1.087425,1783400638.185
bottle,1.0,elevated,940,3.7084,-0.2242,0.925001,1783400638.192
bottle,1.0,elevated,11353,1.1578,2.3264,1.08898,1783400638.782
bottle,1.0,elevated,930,3.7118,-0.2276,0.916834,1783400638.787
bottle,1.0,elevated,11341,1.1582,2.326,1.088574,1783400639.384
bottle,1.0,elevated,929,3.708,-0.2238,0.913989,1783400639.389
bottle,1.0,elevated,11343,1.1576,2.3266,1.087676,1783400639.993
bottle,1.0,elevated,932,3.7053,-0.2211,0.915595,1783400640.0
bottle,1.0,elevated,11349,1.1582,2.326,1.089396,1783400640.591
bottle,1.0,elevated,928,3.7136,-0.2294,0.915755,1783400640.596
bottle,1.0,elevated,11344,1.1582,2.326,1.088803,1783400641.184
bottle,1.0,elevated,916,3.7087,-0.2245,0.901528,1783400641.189
bottle,1.0,elevated,11344,1.1582,2.326,1.088803,1783400641.249
bottle,1.0,elevated,916,3.7087,-0.2245,0.901528,1783400641.255
bottle,1.0,elevated,11341,1.1588,2.3361,1.089685,1783400642.172
bottle,1.0,elevated,927,3.7312,-0.2363,0.923498,1783400642.176
bottle,1.5,elevated,4514,1.671,1.8178,0.90194,1783400660.483
bottle,1.5,elevated,4915,1.6769,1.812,0.988942,1783400661.175
bottle,1.5,elevated,928,3.795,-0.3062,0.956353,1783400661.179
bottle,1.5,elevated,4906,1.6776,1.8113,0.987969,1783400661.8
bottle,1.5,elevated,933,3.7936,-0.3047,0.960792,1783400661.805
bottle,1.5,elevated,4924,1.6779,1.8109,0.991969,1783400662.439
bottle,1.5,elevated,934,3.7956,-0.3068,0.962866,1783400662.444
bottle,1.5,elevated,4919,1.6762,1.8126,0.988971,1783400663.092
bottle,1.5,elevated,926,3.7948,-0.306,0.954202,1783400663.097
bottle,1.5,elevated,4919,1.6783,1.8106,0.99142,1783400663.739
bottle,1.5,elevated,918,3.7917,-0.3029,0.944404,1783400663.743
bottle,1.5,elevated,4910,1.6759,1.813,0.986739,1783400664.378
bottle,1.5,elevated,939,3.7967,-0.3078,0.968553,1783400664.383
bottle,1.5,elevated,4910,1.6759,1.813,0.986739,1783400664.449
bottle,1.5,elevated,939,3.7967,-0.3078,0.968553,1783400664.456
bottle,1.5,elevated,4926,1.6768,1.812,0.991079,1783400665.064
bottle,1.5,elevated,947,3.7978,-0.309,0.977403,1783400665.069
bottle,1.5,elevated,4915,1.6506,1.8159,0.958186,1783400665.99
bottle,1.5,elevated,945,3.7286,-0.2621,0.940091,1783400665.995
bottle,1.5,elevated,4918,1.6499,1.8166,0.957993,1783400666.587
bottle,1.5,elevated,932,3.7297,-0.2631,0.927692,1783400666.592
bottle,1.5,elevated,4916,1.6498,1.8168,0.957436,1783400667.202
bottle,1.5,elevated,929,3.7278,-0.2613,0.923794,1783400667.207
bottle,1.5,elevated,4920,1.6498,1.8167,0.958273,1783400667.782
bottle,1.5,elevated,928,3.7268,-0.2603,0.922311,1783400667.787
bottle,1.5,elevated,4927,1.6506,1.8159,0.960541,1783400668.387
bottle,1.5,elevated,949,3.7243,-0.2578,0.941897,1783400668.392
bottle,1.5,elevated,4925,1.649,1.8176,0.958253,1783400668.983
bottle,1.5,elevated,947,3.7277,-0.2612,0.941638,1783400668.988
bottle,1.5,elevated,4916,1.6493,1.8172,0.956926,1783400669.577
bottle,1.5,elevated,923,3.7282,-0.2617,0.91803,1783400669.582
bottle,1.5,elevated,4929,1.649,1.8175,0.959073,1783400670.188
bottle,1.5,elevated,941,3.7284,-0.2618,0.935992,1783400670.193
bottle,1.5,elevated,4927,1.6498,1.8167,0.959597,1783400670.789
bottle,1.5,elevated,928,3.7288,-0.2623,0.923303,1783400670.794
bottle,1.5,elevated,4925,1.6507,1.8159,0.960242,1783400671.386
bottle,1.5,elevated,931,3.7274,-0.2608,0.925553,1783400671.391
bottle,1.5,elevated,4928,1.6684,1.7986,0.981515,1783400672.299
bottle,1.5,elevated,943,3.7526,-0.2857,0.950244,1783400672.304
bottle,1.5,elevated,4918,1.6673,1.7997,0.978303,1783400672.888
bottle,1.5,elevated,934,3.7543,-0.2873,0.941997,1783400672.892
bottle,1.5,elevated,4917,1.6662,1.8008,0.976829,1783400673.477
bottle,1.5,elevated,919,3.7491,-0.2822,0.92433,1783400673.481
bottle,1.5,elevated,4925,1.6671,1.7998,0.979482,1783400674.089
bottle,1.5,elevated,925,3.7479,-0.2809,0.929728,1783400674.094
bottle,1.5,elevated,4925,1.6671,1.7998,0.979482,1783400674.141
bottle,1.5,elevated,925,3.7479,-0.2809,0.929728,1783400674.146
bottle,1.5,elevated,4912,1.6662,1.8008,0.975748,1783400674.767
bottle,1.5,elevated,921,3.7579,-0.2909,0.930658,1783400674.772
bottle,1.5,elevated,4934,1.666,1.801,0.979915,1783400675.345
bottle,1.5,elevated,939,3.7567,-0.2897,0.948245,1783400675.35
bottle,1.5,elevated,4926,1.6672,1.7997,0.979807,1783400675.95
bottle,1.5,elevated,929,3.757,-0.2901,0.938331,1783400675.955
bottle,1.5,elevated,4910,1.6663,1.8007,0.975519,1783400676.564
bottle,1.5,elevated,929,3.7528,-0.2858,0.936226,1783400676.569
bottle,1.5,elevated,4924,1.6657,1.8013,0.977606,1783400677.164
bottle,1.5,elevated,926,3.7503,-0.2833,0.93196,1783400677.169
bottle,1.5,elevated,4917,1.6567,1.8129,0.965733,1783400678.088
bottle,1.5,elevated,940,3.7611,-0.2914,0.951477,1783400678.094
bottle,1.5,elevated,4928,1.6561,1.8136,0.967114,1783400678.689
bottle,1.5,elevated,937,3.7548,-0.2851,0.945269,1783400678.694
bottle,1.5,elevated,4931,1.656,1.8137,0.967605,1783400679.285
bottle,1.5,elevated,918,3.7586,-0.2889,0.927983,1783400679.29
bottle,1.5,elevated,4913,1.655,1.8147,0.962873,1783400679.89
bottle,1.5,elevated,925,3.7622,-0.2926,0.936879,1783400679.895
bottle,1.5,elevated,4913,1.655,1.8147,0.962873,1783400679.95
bottle,1.5,elevated,925,3.7622,-0.2926,0.936879,1783400679.956
bottle,1.5,elevated,4937,1.6549,1.8148,0.967483,1783400680.566
bottle,1.5,elevated,928,3.7543,-0.2846,0.935962,1783400680.571
bottle,1.5,elevated,4918,1.6543,1.8154,0.963057,1783400681.146
bottle,1.5,elevated,932,3.7568,-0.2871,0.941222,1783400681.151
bottle,1.5,elevated,4922,1.655,1.8147,0.964654,1783400681.758
bottle,1.5,elevated,934,3.7572,-0.2875,0.943455,1783400681.763
bottle,1.5,elevated,4905,1.6544,1.8153,0.960631,1783400682.362
bottle,1.5,elevated,923,3.7633,-0.2936,0.935386,1783400682.368
bottle,1.5,elevated,4924,1.6547,1.815,0.964748,1783400682.944
bottle,1.5,elevated,938,3.7561,-0.2864,0.946952,1783400682.949
bottle,1.5,elevated,4921,1.6563,1.8073,0.965987,1783400683.872
bottle,1.5,elevated,936,3.7851,-0.3215,0.959576,1783400683.877
bottle,1.5,elevated,4910,1.6551,1.8085,0.962433,1783400684.496
bottle,1.5,elevated,935,3.7835,-0.3199,0.95773,1783400684.501
bottle,1.5,elevated,4910,1.6551,1.8085,0.962433,1783400684.544
bottle,1.5,elevated,935,3.7835,-0.3199,0.95773,1783400684.549
bottle,1.5,elevated,4910,1.6551,1.8085,0.962433,1783400684.63
bottle,1.5,elevated,935,3.7835,-0.3199,0.95773,1783400684.636
bottle,1.5,elevated,4921,1.6562,1.8074,0.965943,1783400685.22
bottle,1.5,elevated,924,3.7819,-0.3183,0.945676,1783400685.225
bottle,1.5,elevated,4895,1.6553,1.8083,0.959773,1783400685.835
bottle,1.5,elevated,936,3.7887,-0.3251,0.961392,1783400685.84
bottle,1.5,elevated,4924,1.6548,1.8088,0.964877,1783400686.416
bottle,1.5,elevated,927,3.7818,-0.3182,0.948712,1783400686.421
bottle,1.5,elevated,4921,1.6559,1.8077,0.965588,1783400687.023
bottle,1.5,elevated,933,3.7851,-0.3214,0.956482,1783400687.028
bottle,1.5,elevated,4921,1.6542,1.8094,0.963608,1783400687.618
bottle,1.5,elevated,929,3.7841,-0.3205,0.951914,1783400687.623
bottle,1.5,elevated,4919,1.6556,1.808,0.96485,1783400688.225
bottle,1.5,elevated,914,3.7875,-0.3239,0.938228,1783400688.23
bottle,1.5,elevated,4913,1.6607,1.818,0.969606,1783400689.133
bottle,1.5,elevated,941,3.7432,-0.2645,0.943474,1783400689.138
bottle,1.5,elevated,4902,1.6615,1.8172,0.968372,1783400689.723
bottle,1.5,elevated,940,3.7414,-0.2627,0.941552,1783400689.728
bottle,1.5,elevated,4915,1.6597,1.819,0.968764,1783400690.318
bottle,1.5,elevated,942,3.7429,-0.2642,0.944306,1783400690.323
bottle,1.5,elevated,4903,1.6598,1.8189,0.96656,1783400690.917
bottle,1.5,elevated,919,3.7469,-0.2682,0.923228,1783400690.922
bottle,1.5,elevated,4903,1.6598,1.8189,0.96656,1783400690.987
bottle,1.5,elevated,919,3.7469,-0.2682,0.923228,1783400690.994
bottle,1.5,elevated,4907,1.6613,1.8174,0.969047,1783400691.604
bottle,1.5,elevated,938,3.7412,-0.2625,0.939435,1783400691.609
bottle,1.5,elevated,4907,1.6613,1.8174,0.969047,1783400691.645
bottle,1.5,elevated,938,3.7412,-0.2625,0.939435,1783400691.649
bottle,1.5,elevated,4903,1.6617,1.817,0.968718,1783400692.263
bottle,1.5,elevated,929,3.7445,-0.2658,0.932074,1783400692.269
bottle,1.5,elevated,4892,1.6608,1.8179,0.965491,1783400692.856
bottle,1.5,elevated,934,3.7437,-0.265,0.936698,1783400692.861
bottle,1.5,elevated,4915,1.6612,1.8175,0.970537,1783400693.457
bottle,1.5,elevated,919,3.7463,-0.2676,0.922945,1783400693.462
bottle,1.5,elevated,4914,1.6656,1.8132,0.975448,1783400694.351
bottle,1.5,elevated,920,3.7495,-0.2707,0.925512,1783400694.356
bottle,1.5,elevated,4898,1.6636,1.8151,0.970016,1783400694.959
bottle,1.5,elevated,926,3.7508,-0.2721,0.93222,1783400694.964
bottle,1.5,elevated,4898,1.6636,1.8151,0.970016,1783400695.016
bottle,1.5,elevated,926,3.7508,-0.2721,0.93222,1783400695.023
bottle,1.5,elevated,4900,1.6643,1.8145,0.971159,1783400695.642
bottle,1.5,elevated,938,3.7453,-0.2665,0.941489,1783400695.647
bottle,1.5,elevated,4912,1.6641,1.8146,0.973399,1783400696.259
bottle,1.5,elevated,922,3.7532,-0.2745,0.929371,1783400696.264
bottle,1.5,elevated,4904,1.6636,1.8152,0.971178,1783400696.86
bottle,1.5,elevated,917,3.7533,-0.2746,0.924374,1783400696.865
bottle,1.5,elevated,4904,1.6636,1.8152,0.971178,1783400696.917
bottle,1.5,elevated,917,3.7533,-0.2746,0.924374,1783400696.922
bottle,1.5,elevated,4904,1.6636,1.8152,0.971178,1783400696.997
bottle,1.5,elevated,917,3.7533,-0.2746,0.924374,1783400697.005
bottle,1.5,elevated,4904,1.6636,1.8152,0.971178,1783400697.049
bottle,1.5,elevated,917,3.7533,-0.2746,0.924374,1783400697.054
bottle,1.5,elevated,4904,1.6636,1.8152,0.971178,1783400697.124
