label,distance_label,object_state,target_z,footing_floor,floor_margin
book,2.0,held_in_hand,2.5254,2.688,0.1626
book,2.0,held_in_hand,2.5253,2.6446,0.1193
book,2.0,held_in_hand,2.5266,2.6765,0.1499
book,2.0,held_in_hand,2.4899,2.6762,0.1863
book,2.0,held_in_hand,2.4889,2.6649,0.176
book,2.0,held_in_hand,2.4886,2.6548,0.1662
book,2.0,held_in_hand,2.4899,2.6762,0.1863
book,2.0,held_in_hand,2.4886,2.6548,0.1662
book,2.0,held_in_hand,2.4894,2.6545,0.165
book,2.0,held_in_hand,2.4899,2.6762,0.1863
book,2.0,held_in_hand,2.556,2.4962,-0.0598
book,2.0,held_in_hand,2.5563,2.4977,-0.0585
book,2.0,held_in_hand,2.5563,2.4977,-0.0585
book,2.0,held_in_hand,2.5382,2.491,-0.0472
book,2.0,held_in_hand,2.4811,2.639,0.1579
book,2.0,held_in_hand,2.4811,2.639,0.1579
book,2.0,held_in_hand,2.5394,2.49,-0.0494
book,2.0,held_in_hand,2.4822,2.6544,0.1722
book,2.0,held_in_hand,2.4833,2.6909,0.2076
book,2.0,held_in_hand,2.4829,2.6793,0.1964
book,2.0,held_in_hand,2.4822,2.6657,0.1835
book,2.0,held_in_hand,2.4829,2.6793,0.1964
book,2.0,held_in_hand,2.4819,2.6795,0.1976
book,2.0,held_in_hand,2.4795,2.6744,0.1949
book,2.0,held_in_hand,2.4808,2.6731,0.1923
book,2.0,held_in_hand,2.48,2.6606,0.1806
book,2.0,held_in_hand,2.4798,2.6609,0.181
book,2.0,held_in_hand,2.4798,2.6493,0.1694
book,2.0,held_in_hand,2.4794,2.6609,0.1815
book,2.0,held_in_hand,2.48,2.6735,0.1935
book,2.0,held_in_hand,2.48,2.6735,0.1935
book,2.0,held_in_hand,2.48,2.6735,0.1935
book,2.0,held_in_hand,2.4795,2.619,0.1394
book,2.0,held_in_hand,2.49,2.6892,0.1992
book,2.0,held_in_hand,2.4893,2.6776,0.1883
book,2.0,held_in_hand,2.4903,2.7025,0.2122
book,2.0,held_in_hand,2.4905,2.6978,0.2073
book,2.0,held_in_hand,2.4905,2.6978,0.2073
book,2.0,held_in_hand,2.4905,2.6892,0.1987
book,2.0,held_in_hand,2.4905,2.6892,0.1987
book,2.0,held_in_hand,2.4908,2.6978,0.207
book,2.0,held_in_hand,2.4905,2.6892,0.1987
book,2.0,held_in_hand,2.4902,2.6773,0.187
book,2.0,held_in_hand,2.4732,2.6665,0.1934
book,2.0,held_in_hand,2.4724,2.6727,0.2004
book,2.0,held_in_hand,2.472,2.6609,0.1889
book,2.0,held_in_hand,2.4724,2.6727,0.2004
book,2.0,held_in_hand,2.4724,2.6668,0.1944
book,2.0,held_in_hand,2.4724,2.6668,0.1944
book,2.0,held_in_hand,2.4722,2.6604,0.1882
book,2.0,held_in_hand,2.4724,2.6727,0.2004
book,2.0,held_in_hand,2.4714,2.6604,0.189
book,2.0,held_in_hand,2.4722,2.6665,0.1943
book,2.0,held_in_hand,2.48,2.6474,0.1674
book,2.0,held_in_hand,2.4816,2.6633,0.1817
book,2.0,held_in_hand,2.4806,2.6474,0.1668
book,2.0,held_in_hand,2.4798,2.6356,0.1557
book,2.0,held_in_hand,2.48,2.6474,0.1674
book,2.0,held_in_hand,2.481,2.6633,0.1823
book,2.0,held_in_hand,2.482,2.6748,0.1928
book,2.0,held_in_hand,2.4811,2.6748,0.1937
book,2.0,held_in_hand,2.4811,2.6748,0.1937
book,2.0,held_in_hand,2.4816,2.6854,0.2038
book,2.0,held_in_hand,2.4812,2.6721,0.1909
book,2.0,held_in_hand,2.4804,2.6665,0.1861
book,2.0,held_in_hand,2.4804,2.6665,0.1861
book,2.0,held_in_hand,2.4804,2.6665,0.1861
book,2.0,held_in_hand,2.4812,2.6593,0.1781
book,2.0,held_in_hand,2.4804,2.6665,0.1861
book,2.0,held_in_hand,2.4797,2.6535,0.1738
book,2.0,held_in_hand,2.4805,2.6532,0.1727
book,2.0,held_in_hand,2.4805,2.6532,0.1727
book,2.0,held_in_hand,2.481,2.6532,0.1723
book,2.0,held_in_hand,2.4767,2.6391,0.1625
book,2.0,held_in_hand,2.4773,2.6619,0.1845
book,2.0,held_in_hand,2.477,2.6391,0.1621
book,2.0,held_in_hand,2.4779,2.6522,0.1743
book,2.0,held_in_hand,2.4773,2.6619,0.1845
book,2.5,held_in_hand,2.6841,3.5897,0.9056
book,2.5,held_in_hand,3.263,3.1333,-0.1297
book,2.5,held_in_hand,3.264,3.1345,-0.1295
book,2.5,held_in_hand,3.2676,3.1341,-0.1335
book,2.5,held_in_hand,3.2664,3.1315,-0.1348
book,2.5,held_in_hand,3.2684,3.204,-0.0644
book,2.5,held_in_hand,3.2117,3.1828,-0.0289
book,2.5,held_in_hand,3.2109,3.1831,-0.0278
book,2.5,held_in_hand,3.2106,3.1813,-0.0293
book,2.5,held_in_hand,3.2106,3.1813,-0.0293
book,2.5,held_in_hand,3.2109,3.1831,-0.0278
book,2.5,held_in_hand,3.2118,3.1829,-0.029
book,2.5,held_in_hand,3.2098,3.1813,-0.0285
book,2.5,held_in_hand,3.2101,3.1811,-0.029
book,2.5,held_in_hand,3.2109,3.1831,-0.0278
book,2.5,held_in_hand,3.1832,3.2145,0.0314
book,2.5,held_in_hand,3.182,3.2147,0.0327
book,2.5,held_in_hand,3.182,3.2147,0.0327
book,2.5,held_in_hand,3.2469,3.1747,-0.0722
book,2.5,held_in_hand,3.1832,3.2149,0.0317
book,2.5,held_in_hand,3.2455,3.1729,-0.0726
book,2.5,held_in_hand,3.1835,3.2146,0.0312
book,2.5,held_in_hand,3.2463,3.1747,-0.0716
book,2.5,held_in_hand,3.2463,3.1747,-0.0716
book,2.5,held_in_hand,3.2463,3.1747,-0.0716
book,2.5,held_in_hand,3.2501,3.1782,-0.0719
book,2.5,held_in_hand,3.2496,3.1775,-0.0721
book,2.5,held_in_hand,3.2496,3.1775,-0.0721
book,2.5,held_in_hand,3.1843,3.1929,0.0085
book,2.5,held_in_hand,3.1827,3.193,0.0103
book,2.5,held_in_hand,3.2502,3.1795,-0.0708
book,2.5,held_in_hand,3.2497,3.1782,-0.0715
book,2.5,held_in_hand,3.2488,3.1775,-0.0713
book,2.5,held_in_hand,3.2498,3.1795,-0.0703
book,2.5,held_in_hand,3.2506,3.1803,-0.0703
book,2.5,held_in_hand,3.2152,3.1967,-0.0185
book,2.5,held_in_hand,3.2163,3.1967,-0.0196
book,2.5,held_in_hand,3.2787,3.2093,-0.0694
book,2.5,held_in_hand,3.213,3.1939,-0.0191
book,2.5,held_in_hand,3.2795,3.2114,-0.0681
book,2.5,held_in_hand,3.2142,3.1958,-0.0184
book,2.5,held_in_hand,3.28,3.2114,-0.0685
book,2.5,held_in_hand,3.2804,3.2123,-0.0682
book,2.5,held_in_hand,3.2798,3.21,-0.0698
book,2.5,held_in_hand,3.2861,3.2136,-0.0725
book,2.5,held_in_hand,3.2861,3.2136,-0.0725
book,2.5,held_in_hand,3.2861,3.2136,-0.0725
book,2.5,held_in_hand,3.2856,3.2136,-0.0719
book,2.5,held_in_hand,3.2193,3.2093,-0.01
book,2.5,held_in_hand,3.2168,3.2058,-0.011
book,2.5,held_in_hand,3.2145,3.2037,-0.0108
book,2.5,held_in_hand,3.2157,3.2039,-0.0119
book,2.5,held_in_hand,3.2157,3.2039,-0.0119
book,2.5,held_in_hand,3.2157,3.2039,-0.0119
book,2.5,held_in_hand,3.2421,3.1927,-0.0494
book,2.5,held_in_hand,3.2421,3.1927,-0.0494
book,2.5,held_in_hand,3.2425,3.1926,-0.05
book,2.5,held_in_hand,3.2427,3.1946,-0.0481
book,2.5,held_in_hand,3.2421,3.1927,-0.0494
book,2.5,held_in_hand,3.2415,3.1907,-0.0508
book,2.5,held_in_hand,3.2425,3.1926,-0.05
book,2.5,held_in_hand,3.2433,3.1946,-0.0487
book,2.5,held_in_hand,3.243,3.1926,-0.0504
book,2.5,held_in_hand,3.2433,3.1946,-0.0487
book,2.5,held_in_hand,3.2151,3.1913,-0.0238
book,2.5,held_in_hand,3.2158,3.193,-0.0228
book,2.5,held_in_hand,3.2154,3.1931,-0.0222
book,2.5,held_in_hand,3.2151,3.1913,-0.0238
book,2.5,held_in_hand,3.2155,3.1914,-0.024
book,2.5,held_in_hand,3.216,3.1912,-0.0248
book,2.5,held_in_hand,3.2147,3.1914,-0.0233
book,2.5,held_in_hand,3.2158,3.193,-0.0228
book,2.5,held_in_hand,3.2158,3.193,-0.0228
book,2.5,held_in_hand,3.2151,3.1913,-0.0238
book,2.5,held_in_hand,3.2072,3.2144,0.0072
book,2.5,held_in_hand,3.2074,3.2166,0.0093
book,2.5,held_in_hand,3.2074,3.2166,0.0093
book,2.5,held_in_hand,3.2072,3.2166,0.0094
book,2.5,held_in_hand,3.2075,3.2167,0.0092
book,2.5,held_in_hand,3.2081,3.2184,0.0102
book,2.5,held_in_hand,3.2079,3.2185,0.0107
book,2.5,held_in_hand,3.2079,3.2185,0.0107
book,2.5,held_in_hand,3.2079,3.2185,0.0107
book,2.5,held_in_hand,3.2079,3.2185,0.0107
book,2.5,held_in_hand,3.2351,3.2358,0.0007
book,2.5,held_in_hand,3.2348,3.2342,-0.0006
book,2.5,held_in_hand,3.2345,3.2341,-0.0004
book,2.5,held_in_hand,3.2351,3.2358,0.0007
book,2.5,held_in_hand,3.2348,3.2359,0.0011
book,2.5,held_in_hand,3.2351,3.2358,0.0007
book,2.5,held_in_hand,3.2345,3.2341,-0.0004
book,2.5,held_in_hand,3.2345,3.2341,-0.0004
book,2.5,held_in_hand,3.2345,3.2341,-0.0004
book,2.5,held_in_hand,3.2342,3.2342,-0.0
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2094,3.2149,0.0055
book,2.5,held_in_hand,3.2094,3.2149,0.0055
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.2096,3.2148,0.0052
book,2.5,held_in_hand,3.1981,3.2103,0.0122
book,2.5,held_in_hand,3.1984,3.2116,0.0132
book,2.5,held_in_hand,3.1984,3.2104,0.012
book,2.5,held_in_hand,3.1984,3.2104,0.012
book,2.5,held_in_hand,3.1988,3.2117,0.0129
book,2.5,held_in_hand,3.1988,3.2117,0.0129
book,2.5,held_in_hand,3.1988,3.2117,0.0129
book,2.5,held_in_hand,3.1987,3.2103,0.0117
book,2.5,held_in_hand,3.1988,3.2117,0.0129
book,2.5,held_in_hand,3.1984,3.2104,0.012
book,2.5,held_in_hand,3.2299,3.2203,-0.0097
book,2.5,held_in_hand,3.2299,3.2179,-0.012
book,2.5,held_in_hand,3.2299,3.2179,-0.012
book,2.5,held_in_hand,3.2297,3.218,-0.0116
book,2.5,held_in_hand,3.2297,3.218,-0.0116
book,2.5,held_in_hand,3.2297,3.218,-0.0116
book,2.5,held_in_hand,3.2297,3.218,-0.0116
book,2.5,held_in_hand,3.2297,3.218,-0.0116
book,2.5,held_in_hand,3.2299,3.2203,-0.0097
book,2.5,held_in_hand,3.2299,3.2203,-0.0097
book,2.5,held_in_hand,3.2292,3.2248,-0.0044
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.2285,3.223,-0.0055
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.229,3.2249,-0.0041
book,2.5,held_in_hand,3.2389,3.2243,-0.0147
book,2.5,held_in_hand,3.2399,3.2242,-0.0157
book,2.5,held_in_hand,3.2399,3.2242,-0.0157
book,2.5,held_in_hand,3.2399,3.2242,-0.0157
book,2.5,held_in_hand,3.2399,3.2242,-0.0157
book,2.5,held_in_hand,3.2407,3.224,-0.0167
book,2.5,held_in_hand,3.2414,3.2242,-0.0173
book,2.5,held_in_hand,3.2405,3.2242,-0.0163
book,2.5,held_in_hand,3.2407,3.224,-0.0167
book,2.5,held_in_hand,3.2402,3.224,-0.0163
book,2.5,held_in_hand,3.2571,3.2328,-0.0242
book,2.5,held_in_hand,3.2569,3.233,-0.0239
book,2.5,held_in_hand,3.2571,3.2333,-0.0238
book,2.5,held_in_hand,3.2556,3.2312,-0.0243
book,2.5,held_in_hand,3.2556,3.2312,-0.0243
book,2.5,held_in_hand,3.2556,3.2312,-0.0243
bottle,1.0,elevated,1.1674,1.1165,-0.0509
bottle,1.0,elevated,1.1687,1.115,-0.0537
bottle,1.0,elevated,1.1687,1.115,-0.0537
bottle,1.0,elevated,1.1673,1.1145,-0.0528
bottle,1.0,elevated,1.1678,1.115,-0.0528
bottle,1.0,elevated,1.1673,1.115,-0.0522
bottle,1.0,elevated,1.1678,1.115,-0.0528
bottle,1.0,elevated,1.1665,1.1145,-0.052
bottle,1.0,elevated,1.1691,1.1145,-0.0546
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1101,1.0658,-0.0443
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1105,1.0658,-0.0446
bottle,1.0,elevated,1.1166,1.0694,-0.0472
bottle,1.0,elevated,1.1171,1.0694,-0.0476
bottle,1.0,elevated,1.1166,1.0692,-0.0474
bottle,1.0,elevated,1.1171,1.0694,-0.0476
bottle,1.0,elevated,1.116,1.0692,-0.0468
bottle,1.0,elevated,1.1171,1.0694,-0.0476
bottle,1.0,elevated,1.1156,1.0694,-0.0462
bottle,1.0,elevated,1.1166,1.0694,-0.0472
bottle,1.0,elevated,1.1166,1.0694,-0.0472
bottle,1.0,elevated,1.116,1.0692,-0.0468
bottle,1.0,elevated,1.1155,1.0729,-0.0426
bottle,1.0,elevated,1.1161,1.0732,-0.0429
bottle,1.0,elevated,1.1161,1.0732,-0.0429
bottle,1.0,elevated,1.1146,1.0729,-0.0417
bottle,1.0,elevated,1.1161,1.0732,-0.0429
bottle,1.0,elevated,1.1171,1.0731,-0.044
bottle,1.0,elevated,1.1156,1.0729,-0.0427
bottle,1.0,elevated,1.1156,1.0729,-0.0427
bottle,1.0,elevated,1.1161,1.0732,-0.0429
bottle,1.0,elevated,1.1161,1.0732,-0.0429
bottle,1.0,elevated,1.118,1.0701,-0.0479
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.1185,1.07,-0.0485
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.118,1.0701,-0.0479
bottle,1.0,elevated,1.1175,1.07,-0.0474
bottle,1.0,elevated,1.1171,1.07,-0.047
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1154,1.0698,-0.0456
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1154,1.0698,-0.0456
bottle,1.0,elevated,1.1159,1.0698,-0.0461
bottle,1.0,elevated,1.1154,1.0698,-0.0456
bottle,1.0,elevated,1.119,1.0725,-0.0465
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.119,1.0724,-0.0466
bottle,1.0,elevated,1.1201,1.0725,-0.0476
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.1186,1.0724,-0.0462
bottle,1.0,elevated,1.1196,1.0725,-0.0471
bottle,1.0,elevated,1.1165,1.0689,-0.0476
bottle,1.0,elevated,1.1165,1.0689,-0.0476
bottle,1.0,elevated,1.117,1.0691,-0.0479
bottle,1.0,elevated,1.1181,1.0689,-0.0492
bottle,1.0,elevated,1.1181,1.0689,-0.0492
bottle,1.0,elevated,1.1165,1.0689,-0.0476
bottle,1.0,elevated,1.117,1.0691,-0.0479
bottle,1.0,elevated,1.1165,1.0689,-0.0476
bottle,1.0,elevated,1.1181,1.0689,-0.0492
bottle,1.0,elevated,1.1161,1.0689,-0.0472
bottle,1.0,elevated,1.1194,1.0716,-0.0478
bottle,1.0,elevated,1.1177,1.0714,-0.0464
bottle,1.0,elevated,1.1177,1.0714,-0.0464
bottle,1.0,elevated,1.1181,1.0718,-0.0463
bottle,1.0,elevated,1.1171,1.0714,-0.0457
bottle,1.0,elevated,1.1171,1.0714,-0.0457
bottle,1.0,elevated,1.1165,1.0714,-0.0451
bottle,1.0,elevated,1.1165,1.0714,-0.0451
bottle,1.0,elevated,1.1171,1.0714,-0.0457
bottle,1.0,elevated,1.1165,1.0714,-0.0451
bottle,1.0,elevated,1.1198,1.0705,-0.0493
bottle,1.0,elevated,1.1198,1.0705,-0.0493
bottle,1.0,elevated,1.1198,1.0705,-0.0493
bottle,1.0,elevated,1.1193,1.0705,-0.0488
bottle,1.0,elevated,1.1186,1.0705,-0.0481
bottle,1.0,elevated,1.1186,1.0705,-0.0481
bottle,1.0,elevated,1.1198,1.0705,-0.0493
bottle,1.0,elevated,1.1198,1.0705,-0.0493
bottle,1.0,elevated,1.1186,1.0705,-0.0481
bottle,1.0,elevated,1.1193,1.0705,-0.0488
bottle,1.0,elevated,1.1103,1.0655,-0.0448
bottle,1.0,elevated,1.1113,1.0655,-0.0458
bottle,1.0,elevated,1.1109,1.0655,-0.0454
bottle,1.0,elevated,1.1103,1.0655,-0.0448
bottle,1.0,elevated,1.1116,1.0658,-0.0459
bottle,1.0,elevated,1.1113,1.0655,-0.0458
bottle,1.0,elevated,1.1113,1.0655,-0.0458
bottle,1.0,elevated,1.1103,1.0655,-0.0448
bottle,1.0,elevated,1.1113,1.0655,-0.0458
bottle,1.0,elevated,1.1103,1.0655,-0.0448
bottle,1.0,elevated,1.1078,1.0581,-0.0497
bottle,1.0,elevated,1.107,1.058,-0.049
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1088,1.058,-0.0507
bottle,1.0,elevated,1.1078,1.0581,-0.0497
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1076,1.058,-0.0496
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1162,1.0655,-0.0507
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1148,1.0655,-0.0493
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1098,1.0636,-0.0462
bottle,1.0,elevated,1.1089,1.0635,-0.0455
bottle,1.0,elevated,1.1143,1.066,-0.0483
bottle,1.0,elevated,1.1117,1.0659,-0.0459
bottle,1.0,elevated,1.1117,1.0659,-0.0459
bottle,1.0,elevated,1.1133,1.0658,-0.0475
bottle,1.0,elevated,1.1133,1.0658,-0.0475
bottle,1.0,elevated,1.1133,1.0658,-0.0475
bottle,1.0,elevated,1.1123,1.0661,-0.0462
bottle,1.0,elevated,1.1117,1.0659,-0.0459
bottle,1.0,elevated,1.1133,1.0658,-0.0475
bottle,1.0,elevated,1.1133,1.0658,-0.0475
bottle,1.0,elevated,1.1148,1.0674,-0.0474
bottle,1.5,elevated,1.5878,1.4601,-0.1277
bottle,1.5,elevated,1.5837,1.4169,-0.1668
bottle,1.5,elevated,1.5839,1.4249,-0.1591
bottle,1.5,elevated,1.5839,1.4249,-0.1591
bottle,1.5,elevated,1.5837,1.4169,-0.1668
bottle,1.5,elevated,1.5839,1.4249,-0.1591
bottle,1.5,elevated,1.5839,1.4249,-0.1591
bottle,1.5,elevated,1.5839,1.4249,-0.1591
bottle,1.5,elevated,1.5837,1.4169,-0.1668
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5829,1.3794,-0.2034
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.5834,1.388,-0.1954
bottle,1.5,elevated,1.601,1.3945,-0.2065
bottle,1.5,elevated,1.601,1.3945,-0.2065
bottle,1.5,elevated,1.6006,1.3859,-0.2147
bottle,1.5,elevated,1.6006,1.3859,-0.2147
bottle,1.5,elevated,1.6006,1.3859,-0.2147
bottle,1.5,elevated,1.601,1.3945,-0.2065
bottle,1.5,elevated,1.6006,1.3859,-0.2147
bottle,1.5,elevated,1.601,1.3945,-0.2065
bottle,1.5,elevated,1.6006,1.3859,-0.2147
bottle,1.5,elevated,1.601,1.3945,-0.2065
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5871,1.389,-0.1982
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5871,1.389,-0.1982
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5871,1.389,-0.1982
bottle,1.5,elevated,1.5871,1.389,-0.1982
bottle,1.5,elevated,1.5866,1.3804,-0.2062
bottle,1.5,elevated,1.5883,1.3784,-0.2099
bottle,1.5,elevated,1.5883,1.3784,-0.2099
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5883,1.3784,-0.2099
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5889,1.3868,-0.2021
bottle,1.5,elevated,1.5935,1.372,-0.2215
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.5935,1.372,-0.2215
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.5946,1.388,-0.2066
bottle,1.5,elevated,1.5946,1.388,-0.2066
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.594,1.3795,-0.2144
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.5945,1.3926,-0.2019
bottle,1.5,elevated,1.5945,1.3926,-0.2019
bottle,1.5,elevated,1.5945,1.3926,-0.2019
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.594,1.3841,-0.2099
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.5904,1.3744,-0.216
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.591,1.382,-0.209
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5943,1.3921,-0.2022
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5943,1.3921,-0.2022
bottle,1.5,elevated,1.5932,1.3757,-0.2175
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5938,1.3834,-0.2104
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5978,1.376,-0.2218
bottle,1.5,elevated,1.5993,1.3921,-0.2072
bottle,1.5,elevated,1.5978,1.376,-0.2218
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5987,1.3838,-0.2149
bottle,1.5,elevated,1.5993,1.3921,-0.2072
bottle,1.5,elevated,1.587,1.3781,-0.2088
bottle,1.5,elevated,1.5861,1.3781,-0.208
bottle,1.5,elevated,1.5861,1.3706,-0.2156
bottle,1.5,elevated,1.5861,1.3706,-0.2156
bottle,1.5,elevated,1.5861,1.3706,-0.2156
bottle,1.5,elevated,1.587,1.3781,-0.2088
bottle,1.5,elevated,1.5874,1.3866,-0.2008
bottle,1.5,elevated,1.5874,1.3866,-0.2008
bottle,1.5,elevated,1.587,1.3781,-0.2088
bottle,1.5,elevated,1.5861,1.3706,-0.2156
bottle,1.5,elevated,1.5787,1.3736,-0.2051
bottle,1.5,elevated,1.5779,1.366,-0.2119
bottle,1.5,elevated,1.5779,1.366,-0.2119
bottle,1.5,elevated,1.5779,1.366,-0.2119
bottle,1.5,elevated,1.5792,1.3821,-0.1971
bottle,1.5,elevated,1.5787,1.3736,-0.2051
bottle,1.5,elevated,1.5779,1.366,-0.2119
bottle,1.5,elevated,1.5779,1.366,-0.2119
bottle,1.5,elevated,1.5787,1.3736,-0.2051
bottle,1.5,elevated,1.5792,1.3821,-0.1971
bottle,1.5,elevated,1.585,1.3739,-0.2111
bottle,1.5,elevated,1.5862,1.39,-0.1962
bottle,1.5,elevated,1.585,1.3739,-0.2111
bottle,1.5,elevated,1.5857,1.3816,-0.2041
