timestamp,label,z_val_m,real_w_cm,real_h_cm,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
19:43:28.088,person,0.7933,52.21,45.98,-0.0681,-0.1681,0.4539,-0.1681,-0.0681,0.2917,0.4539,0.2917
19:43:28.088,cell phone,0.5432,9.57,19.43,-0.1041,-0.0346,-0.0084,-0.0346,-0.1041,0.1598,-0.0084,0.1598
19:43:28.088,person,0.6523,2.97,9.54,-0.15,0.0424,-0.1202,0.0424,-0.15,0.1377,-0.1202,0.1377
19:43:28.422,person,0.3998,16.53,29.35,-0.2639,-0.1473,-0.0986,-0.1473,-0.2639,0.1462,-0.0986,0.1462
19:43:28.422,cell phone,0.5237,9.34,18.57,-0.1003,-0.0328,-0.007,-0.0328,-0.1003,0.153,-0.007,0.153
19:43:28.422,person,0.7754,49.51,44.95,-0.0513,-0.1643,0.4438,-0.1643,-0.0513,0.2852,0.4438,0.2852
19:43:28.423,person,0.6477,3.09,9.54,-0.1489,0.0428,-0.118,0.0428,-0.1489,0.1381,-0.118,0.1381
19:43:28.423,tv,1.4122,21.08,20.06,0.7306,0.1371,0.9413,0.1371,0.7306,0.3377,0.9413,0.3377
19:43:28.743,cell phone,0.5124,9.08,18.22,-0.0982,-0.0321,-0.0074,-0.0321,-0.0982,0.1502,-0.0074,0.1502
19:43:28.744,person,0.404,16.71,29.66,-0.2666,-0.1488,-0.0996,-0.1488,-0.2666,0.1477,-0.0996,0.1477
19:43:28.744,person,0.7695,48.65,44.6,-0.0461,-0.163,0.4404,-0.163,-0.0461,0.283,0.4404,0.283
19:43:28.744,person,0.657,3.06,9.6,-0.151,0.0434,-0.1204,0.0434,-0.151,0.1394,-0.1204,0.1394
19:43:29.081,cell phone,0.5695,10.09,20.25,-0.1091,-0.035,-0.0082,-0.035,-0.1091,0.1675,-0.0082,0.1675
19:43:29.081,person,0.3919,16.16,28.77,-0.2586,-0.1444,-0.097,-0.1444,-0.2586,0.1433,-0.097,0.1433
19:43:29.081,person,0.7808,50.58,45.34,-0.0589,-0.1662,0.4468,-0.1662,-0.0589,0.2871,0.4468,0.2871
19:43:29.082,person,0.6653,3.03,9.59,-0.153,0.0439,-0.1226,0.0439,-0.153,0.1398,-0.1226,0.1398
19:43:29.413,cell phone,0.5667,10.04,20.09,-0.1091,-0.0349,-0.0087,-0.0349,-0.1091,0.1661,-0.0087,0.1661
19:43:29.413,person,0.3941,16.3,28.93,-0.2601,-0.1452,-0.0972,-0.1452,-0.2601,0.1441,-0.0972,0.1441
19:43:29.414,person,0.7771,55.01,45.2,-0.1086,-0.1663,0.4415,-0.1663,-0.1086,0.2858,0.4415,0.2858
19:43:29.414,person,0.6886,3.0,10.0,-0.1583,0.0454,-0.1283,0.0454,-0.1583,0.1454,-0.1283,0.1454
19:43:29.748,cell phone,0.532,9.48,18.86,-0.103,-0.0327,-0.0082,-0.0327,-0.103,0.1559,-0.0082,0.1559
19:43:29.749,person,0.7816,55.73,45.38,-0.1133,-0.1664,0.444,-0.1664,-0.1133,0.2874,0.444,0.2874
19:43:29.749,person,0.3938,16.24,28.86,-0.2599,-0.1447,-0.0975,-0.1447,-0.2599,0.144,-0.0975,0.144
19:43:29.750,person,0.7008,2.98,10.17,-0.1611,0.0463,-0.1313,0.0463,-0.1611,0.148,-0.1313,0.148
19:43:30.081,cell phone,0.5221,9.31,18.46,-0.1006,-0.0316,-0.0075,-0.0316,-0.1006,0.153,-0.0075,0.153
19:43:30.082,person,0.7769,55.48,45.11,-0.1134,-0.1654,0.4414,-0.1654,-0.1134,0.2857,0.4414,0.2857
19:43:30.082,person,0.3911,16.17,28.71,-0.2581,-0.1441,-0.0964,-0.1441,-0.2581,0.143,-0.0964,0.143
19:43:30.082,person,0.7206,3.06,10.46,-0.1657,0.0476,-0.1351,0.0476,-0.1657,0.1522,-0.1351,0.1522
19:43:30.414,cell phone,0.5448,9.77,19.38,-0.1049,-0.0335,-0.0073,-0.0335,-0.1049,0.1602,-0.0073,0.1602
19:43:30.414,person,0.4013,16.63,29.41,-0.2648,-0.1474,-0.0985,-0.1474,-0.2648,0.1467,-0.0985,0.1467
19:43:30.414,person,0.7755,55.38,45.03,-0.1132,-0.1651,0.4406,-0.1651,-0.1132,0.2852,0.4406,0.2852
19:43:30.415,person,0.6747,2.94,9.72,-0.1551,0.0445,-0.1258,0.0445,-0.1551,0.1418,-0.1258,0.1418
19:43:30.751,person,0.4056,16.77,29.77,-0.2677,-0.1494,-0.1,-0.1494,-0.2677,0.1483,-0.1,0.1483
19:43:30.751,person,0.7787,55.37,45.22,-0.1113,-0.1658,0.4424,-0.1658,-0.1113,0.2864,0.4424,0.2864
19:43:30.751,cell phone,0.5524,9.85,19.65,-0.1064,-0.034,-0.0079,-0.034,-0.1064,0.1625,-0.0079,0.1625
19:43:30.752,person,0.6819,2.97,9.9,-0.1568,0.045,-0.1271,0.045,-0.1568,0.144,-0.1271,0.144
19:43:30.752,tv,1.4132,20.95,19.93,0.7311,0.1387,0.9406,0.1387,0.7311,0.338,0.9406,0.338
19:43:31.078,cell phone,0.5439,9.7,19.29,-0.1048,-0.0335,-0.0078,-0.0335,-0.1048,0.1594,-0.0078,0.1594
19:43:31.078,person,0.3976,16.44,29.19,-0.2624,-0.1465,-0.098,-0.1465,-0.2624,0.1454,-0.098,0.1454
19:43:31.079,person,0.7692,54.61,44.66,-0.1091,-0.1638,0.437,-0.1638,-0.1091,0.2829,0.437,0.2829
19:43:31.079,person,0.6643,3.03,9.57,-0.1527,0.0438,-0.1224,0.0438,-0.1527,0.1396,-0.1224,0.1396
19:43:31.079,tv,1.4136,20.95,20.08,0.7313,0.1387,0.9408,0.1387,0.7313,0.3395,0.9408,0.3395
19:43:31.423,person,0.4025,16.6,29.55,-0.2657,-0.1483,-0.0996,-0.1483,-0.2657,0.1472,-0.0996,0.1472
19:43:31.424,cell phone,0.5357,9.61,18.94,-0.1021,-0.0324,-0.006,-0.0324,-0.1021,0.157,-0.006,0.157
19:43:31.424,person,0.7642,49.42,44.37,-0.0569,-0.1627,0.4373,-0.1627,-0.0569,0.281,0.4373,0.281
19:43:31.424,person,0.6526,3.04,9.27,-0.15,0.0424,-0.1196,0.0424,-0.15,0.1351,-0.1196,0.1351
19:43:31.425,tv,1.4137,20.95,20.23,0.7314,0.1387,0.9409,0.1387,0.7314,0.341,0.9409,0.341
19:43:31.743,person,0.4007,16.49,29.41,-0.2644,-0.1476,-0.0996,-0.1476,-0.2644,0.1465,-0.0996,0.1465
19:43:31.744,person,0.7666,49.18,44.51,-0.0531,-0.1632,0.4387,-0.1632,-0.0531,0.2819,0.4387,0.2819
19:43:31.744,cell phone,0.5184,9.24,18.28,-0.0988,-0.0308,-0.0064,-0.0308,-0.0988,0.1519,-0.0064,0.1519
19:43:31.744,person,0.6386,2.91,9.07,-0.1462,0.0415,-0.1171,0.0415,-0.1462,0.1322,-0.1171,0.1322
19:43:32.080,person,0.4018,16.57,29.49,-0.2652,-0.148,-0.0995,-0.148,-0.2652,0.1469,-0.0995,0.1469
19:43:32.080,cell phone,0.4883,8.75,17.26,-0.0935,-0.029,-0.006,-0.029,-0.0935,0.1436,-0.006,0.1436
19:43:32.080,person,0.7599,53.95,44.12,-0.1219,-0.1618,0.4175,-0.1618,-0.1219,0.2794,0.4175,0.2794
19:43:32.081,person,0.6583,3.07,9.42,-0.152,0.0434,-0.1213,0.0434,-0.152,0.1376,-0.1213,0.1376
19:43:32.081,tv,1.403,20.79,19.64,0.7258,0.1377,0.9337,0.1377,0.7258,0.3341,0.9337,0.3341
19:43:32.423,person,0.7129,59.55,42.87,-0.2186,-0.1666,0.3769,-0.1666,-0.2186,0.2622,0.3769,0.2622
19:43:32.424,person,0.4523,19.27,33.16,-0.2986,-0.1662,-0.1059,-0.1662,-0.2986,0.1654,-0.1059,0.1654
19:43:32.756,person,0.8183,57.24,52.09,-0.189,-0.2217,0.3835,-0.2217,-0.189,0.2992,0.3835,0.2992
19:43:32.756,person,0.403,16.54,29.63,-0.266,-0.1485,-0.1006,-0.1485,-0.266,0.1478,-0.1006,0.1478
19:43:33.080,person,0.8452,54.57,53.98,-0.2119,-0.2299,0.3339,-0.2299,-0.2119,0.3099,0.3339,0.3099
19:43:33.080,person,0.4249,17.57,31.2,-0.2805,-0.157,-0.1048,-0.157,-0.2805,0.1549,-0.1048,0.1549
19:43:33.425,person,0.9847,63.89,63.3,-0.2611,-0.2719,0.3778,-0.2719,-0.2611,0.3611,0.3778,0.3611
19:43:33.426,person,0.4503,19.14,33.11,-0.2972,-0.1659,-0.1059,-0.1659,-0.2972,0.1651,-0.1059,0.1651
19:43:33.746,person,0.6466,42.22,41.97,-0.1748,-0.1819,0.2474,-0.1819,-0.1748,0.2378,0.2474,0.2378
19:43:33.747,person,0.4041,16.79,29.75,-0.2667,-0.1497,-0.0988,-0.1497,-0.2667,0.1478,-0.0988,0.1478
19:43:34.079,person,0.8895,57.8,57.82,-0.2359,-0.2521,0.3422,-0.2521,-0.2359,0.3262,0.3422,0.3262
19:43:34.079,person,0.4126,17.23,30.29,-0.2723,-0.1524,-0.1,-0.1524,-0.2723,0.1504,-0.1,0.1504
19:43:34.420,person,0.9341,61.18,61.11,-0.2554,-0.2676,0.3564,-0.2676,-0.2554,0.3435,0.3564,0.3435
19:43:34.420,person,0.4407,18.82,32.45,-0.2909,-0.1628,-0.1027,-0.1628,-0.2909,0.1616,-0.1027,0.1616
19:43:34.755,person,0.8455,55.47,55.14,-0.2365,-0.2405,0.3182,-0.2405,-0.2365,0.3109,0.3182,0.3109
19:43:34.756,person,0.398,16.25,29.21,-0.2627,-0.147,-0.1002,-0.147,-0.2627,0.1451,-0.1002,0.1451
19:43:35.088,person,0.8381,55.16,55.27,-0.2431,-0.2445,0.3085,-0.2445,-0.2431,0.3082,0.3085,0.3082
19:43:35.089,person,0.4065,16.56,29.84,-0.2683,-0.1498,-0.1027,-0.1498,-0.2683,0.1486,-0.1027,0.1486
19:43:35.409,person,0.8481,55.29,55.84,-0.2442,-0.2465,0.3087,-0.2465,-0.2442,0.3119,0.3087,0.3119
19:43:35.409,person,0.4003,16.31,29.43,-0.2642,-0.1479,-0.1012,-0.1479,-0.2642,0.1464,-0.1012,0.1464
19:43:35.752,person,0.8593,55.57,56.31,-0.2475,-0.2471,0.3083,-0.2471,-0.2475,0.316,0.3083,0.316
19:43:35.752,person,0.395,16.05,29.0,-0.2607,-0.1456,-0.1002,-0.1456,-0.2607,0.1444,-0.1002,0.1444
