timestamp,label,z_val_m,real_w_cm,real_h_cm,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
19:35:17.332,person,0.8895,66.56,49.8,-0.3013,-0.1719,0.3643,-0.1719,-0.3013,0.3262,0.3643,0.3262
19:35:17.332,cell phone,0.5238,9.28,18.68,-0.1497,-0.0453,-0.0569,-0.0453,-0.1497,0.1416,-0.0569,0.1416
19:35:17.333,tv,1.5651,36.17,26.61,-0.3096,-0.5572,0.0522,-0.5572,-0.3096,-0.291,0.0522,-0.291
19:35:17.333,person,0.4277,18.17,28.74,-0.2823,-0.1301,-0.1006,-0.1301,-0.2823,0.1573,-0.1006,0.1573
19:35:17.681,person,0.8849,66.58,49.36,-0.3043,-0.1691,0.3615,-0.1691,-0.3043,0.3245,0.3615,0.3245
19:35:17.682,cell phone,0.5503,10.15,19.4,-0.1573,-0.0476,-0.0558,-0.0476,-0.1573,0.1464,-0.0558,0.1464
19:35:17.682,tv,1.5754,36.41,27.11,-0.3116,-0.5625,0.0525,-0.5625,-0.3116,-0.2913,0.0525,-0.2913
19:35:17.682,person,0.435,19.12,29.05,-0.2871,-0.1314,-0.096,-0.1314,-0.2871,0.1591,-0.096,0.1591
19:35:18.011,cell phone,0.5683,10.48,19.97,-0.1619,-0.0497,-0.057,-0.0497,-0.1619,0.15,-0.057,0.15
19:35:18.011,person,0.8791,65.6,49.13,-0.3014,-0.1689,0.3546,-0.1689,-0.3014,0.3223,0.3546,0.3223
19:35:18.012,tv,1.5938,37.17,27.76,-0.3169,-0.5724,0.0548,-0.5724,-0.3169,-0.2947,0.0548,-0.2947
19:35:18.336,person,0.8816,65.97,49.18,-0.3023,-0.1685,0.3574,-0.1685,-0.3023,0.3233,0.3574,0.3233
19:35:18.337,cell phone,0.5861,10.63,20.48,-0.1651,-0.0513,-0.0588,-0.0513,-0.1651,0.1535,-0.0588,0.1535
19:35:18.337,tv,1.5936,37.0,27.76,-0.3152,-0.5723,0.0548,-0.5723,-0.3152,-0.2947,0.0548,-0.2947
19:35:18.673,person,0.8825,65.67,49.41,-0.3008,-0.1705,0.3559,-0.1705,-0.3008,0.3236,0.3559,0.3236
19:35:18.673,cell phone,0.5873,10.59,20.52,-0.1648,-0.0508,-0.0589,-0.0508,-0.1648,0.1545,-0.0589,0.1545
19:35:18.673,tv,1.5902,37.08,27.37,-0.3162,-0.5694,0.0546,-0.5694,-0.3162,-0.2957,0.0546,-0.2957
19:35:19.006,person,0.8819,65.9,49.47,-0.3024,-0.1713,0.3566,-0.1713,-0.3024,0.3234,0.3566,0.3234
19:35:19.006,cell phone,0.5438,9.98,19.23,-0.1583,-0.0492,-0.0585,-0.0492,-0.1583,0.143,-0.0585,0.143
19:35:19.006,tv,1.5678,36.24,26.66,-0.3101,-0.5581,0.0523,-0.5581,-0.3101,-0.2915,0.0523,-0.2915
19:35:19.338,person,0.8889,66.61,49.77,-0.3039,-0.1717,0.3622,-0.1717,-0.3039,0.3259,0.3622,0.3259
19:35:19.339,cell phone,0.5466,9.8,18.99,-0.1551,-0.0478,-0.0571,-0.0478,-0.1551,0.1421,-0.0571,0.1421
19:35:19.339,tv,1.5907,36.93,27.21,-0.3146,-0.5663,0.0547,-0.5663,-0.3146,-0.2942,0.0547,-0.2942
19:35:19.674,person,0.9075,68.0,50.91,-0.3084,-0.1763,0.3717,-0.1763,-0.3084,0.3328,0.3717,0.3328
19:35:19.674,cell phone,0.5573,9.88,19.36,-0.157,-0.0487,-0.0582,-0.0487,-0.157,0.1448,-0.0582,0.1448
19:35:19.674,tv,1.5924,37.3,27.9,-0.3166,-0.5702,0.0564,-0.5702,-0.3166,-0.2912,0.0564,-0.2912
19:35:20.007,cell phone,0.5391,9.39,18.67,-0.1502,-0.0471,-0.0563,-0.0471,-0.1502,0.1396,-0.0563,0.1396
19:35:20.007,person,0.8956,67.11,50.24,-0.3043,-0.174,0.3668,-0.174,-0.3043,0.3284,0.3668,0.3284
19:35:20.008,tv,1.5829,36.91,27.41,-0.3147,-0.5651,0.0544,-0.5651,-0.3147,-0.2911,0.0544,-0.2911
19:35:20.337,person,0.8925,67.15,50.06,-0.3051,-0.1734,0.3664,-0.1734,-0.3051,0.3273,0.3664,0.3273
19:35:20.337,cell phone,0.5587,9.73,19.29,-0.1557,-0.0483,-0.0584,-0.0483,-0.1557,0.1446,-0.0584,0.1446
19:35:20.338,tv,1.5845,36.95,27.11,-0.3151,-0.5641,0.0545,-0.5641,-0.3151,-0.293,0.0545,-0.293
19:35:20.675,person,0.8909,66.57,49.97,-0.3009,-0.1731,0.3649,-0.1731,-0.3009,0.3267,0.3649,0.3267
19:35:20.675,cell phone,0.5483,9.49,18.99,-0.1522,-0.0485,-0.0573,-0.0485,-0.1522,0.1414,-0.0573,0.1414
19:35:20.675,tv,1.574,36.71,27.26,-0.313,-0.562,0.0541,-0.562,-0.313,-0.2894,0.0541,-0.2894
19:35:21.006,person,0.8748,64.92,49.07,-0.2972,-0.1699,0.3519,-0.1699,-0.2972,0.3208,0.3519,0.3208
19:35:21.006,cell phone,0.555,9.55,18.99,-0.1535,-0.0468,-0.058,-0.0468,-0.1535,0.1431,-0.058,0.1431
19:35:21.006,tv,1.5685,36.41,27.0,-0.3119,-0.56,0.0523,-0.56,-0.3119,-0.2901,0.0523,-0.2901
19:35:21.338,person,0.9,66.13,50.2,-0.3049,-0.173,0.3565,-0.173,-0.3049,0.3291,0.3565,0.3291
19:35:21.339,cell phone,0.5656,9.79,19.47,-0.1564,-0.0495,-0.0585,-0.0495,-0.1564,0.1452,-0.0585,0.1452
19:35:21.339,tv,1.58,36.68,27.03,-0.3142,-0.5625,0.0527,-0.5625,-0.3142,-0.2922,0.0527,-0.2922
19:35:21.673,person,0.8896,65.56,49.72,-0.2986,-0.171,0.357,-0.171,-0.2986,0.3262,0.357,0.3262
19:35:21.674,cell phone,0.5728,9.97,19.54,-0.1584,-0.0501,-0.0587,-0.0501,-0.1584,0.1453,-0.0587,0.1453
19:35:21.674,tv,1.5759,36.58,26.96,-0.3117,-0.561,0.0542,-0.561,-0.3117,-0.2914,0.0542,-0.2914
19:35:22.005,person,0.8618,62.16,48.16,-0.2723,-0.1656,0.3494,-0.1656,-0.2723,0.316,0.3494,0.316
19:35:22.005,cell phone,0.5689,9.85,19.41,-0.152,-0.0503,-0.0536,-0.0503,-0.152,0.1437,-0.0536,0.1437
19:35:22.005,tv,1.5819,36.89,27.55,-0.3145,-0.5664,0.0544,-0.5664,-0.3145,-0.2909,0.0544,-0.2909
19:35:22.339,person,0.8799,63.74,49.17,-0.2789,-0.1691,0.3585,-0.1691,-0.2789,0.3226,0.3585,0.3226
19:35:22.340,cell phone,0.5903,10.22,20.14,-0.1571,-0.0522,-0.055,-0.0522,-0.1571,0.1491,-0.055,0.1491
19:35:22.340,tv,1.5853,37.13,29.59,-0.3168,-0.5775,0.0545,-0.5775,-0.3168,-0.2816,0.0545,-0.2816
19:35:22.340,person,0.431,18.13,28.64,-0.2845,-0.1284,-0.1031,-0.1284,-0.2845,0.158,-0.1031,0.158
19:35:22.672,person,0.874,64.41,48.85,-0.2879,-0.168,0.3561,-0.168,-0.2879,0.3205,0.3561,0.3205
19:35:22.672,cell phone,0.5954,10.43,20.37,-0.1628,-0.0502,-0.0585,-0.0502,-0.1628,0.1535,-0.0585,0.1535
19:35:22.673,tv,1.57,36.61,27.18,-0.3122,-0.5605,0.0539,-0.5605,-0.3122,-0.2887,0.0539,-0.2887
19:35:23.006,person,0.8843,65.62,49.42,-0.2968,-0.1699,0.3594,-0.1699,-0.2968,0.3243,0.3594,0.3243
19:35:23.006,cell phone,0.5929,10.38,20.29,-0.164,-0.05,-0.0601,-0.05,-0.164,0.1529,-0.0601,0.1529
19:35:23.007,tv,1.5769,36.45,27.14,-0.3135,-0.563,0.0509,-0.563,-0.3135,-0.2916,0.0509,-0.2916
19:35:23.339,person,0.9104,66.81,50.88,-0.2999,-0.175,0.3681,-0.175,-0.2999,0.3338,0.3681,0.3338
19:35:23.339,cell phone,0.6156,10.59,21.13,-0.1671,-0.0532,-0.0611,-0.0532,-0.1671,0.1581,-0.0611,0.1581
19:35:23.339,tv,1.5813,36.87,28.53,-0.316,-0.5711,0.0527,-0.5711,-0.316,-0.2859,0.0527,-0.2859
19:35:23.674,person,0.8805,63.97,49.3,-0.2827,-0.1701,0.3569,-0.1701,-0.2827,0.3229,0.3569,0.3229
19:35:23.674,cell phone,0.6135,10.75,20.86,-0.1665,-0.053,-0.059,-0.053,-0.1665,0.1556,-0.059,0.1556
19:35:23.675,tv,1.5853,37.13,29.09,-0.3168,-0.5759,0.0545,-0.5759,-0.3168,-0.2849,0.0545,-0.2849
19:35:24.005,cell phone,0.6148,10.7,20.84,-0.1662,-0.0538,-0.0592,-0.0538,-0.1662,0.1547,-0.0592,0.1547
19:35:24.005,person,0.8748,63.55,48.98,-0.2809,-0.169,0.3546,-0.169,-0.2809,0.3208,0.3546,0.3208
19:35:24.006,tv,1.5837,36.93,29.06,-0.3165,-0.5753,0.0528,-0.5753,-0.3165,-0.2846,0.0528,-0.2846
19:35:24.339,cell phone,0.6161,10.6,20.76,-0.1666,-0.0539,-0.0606,-0.0539,-0.1666,0.1537,-0.0606,0.1537
19:35:24.339,person,0.8922,64.91,50.04,-0.2893,-0.1733,0.3598,-0.1733,-0.2893,0.3271,0.3598,0.3271
19:35:24.340,tv,1.5865,36.83,27.31,-0.3154,-0.5664,0.0529,-0.5664,-0.3154,-0.2934,0.0529,-0.2934
19:35:24.675,person,0.8981,64.51,50.29,-0.2838,-0.1735,0.3613,-0.1735,-0.2838,0.3293,0.3613,0.3293
19:35:24.675,cell phone,0.6128,10.61,20.65,-0.1657,-0.0536,-0.0596,-0.0536,-0.1657,0.1529,-0.0596,0.1529
19:35:24.676,tv,1.5777,36.63,26.99,-0.3137,-0.56,0.0526,-0.56,-0.3137,-0.2901,0.0526,-0.2901
19:35:24.676,person,0.4302,18.46,28.64,-0.2839,-0.1286,-0.0994,-0.1286,-0.2839,0.1577,-0.0994,0.1577
19:35:25.005,cell phone,0.6012,10.34,20.32,-0.1613,-0.0526,-0.0579,-0.0526,-0.1613,0.1506,-0.0579,0.1506
19:35:25.005,person,0.893,64.04,49.9,-0.2812,-0.1716,0.3592,-0.1716,-0.2812,0.3274,0.3592,0.3274
19:35:25.005,tv,1.5698,36.77,28.65,-0.3137,-0.567,0.0539,-0.567,-0.3137,-0.2805,0.0539,-0.2805
19:35:25.340,cell phone,0.6293,10.83,21.27,-0.1708,-0.055,-0.0625,-0.055,-0.1708,0.1577,-0.0625,0.1577
19:35:25.340,person,0.9015,65.12,50.47,-0.2885,-0.1742,0.3626,-0.1742,-0.2885,0.3306,0.3626,0.3306
19:35:25.340,tv,1.5745,36.55,26.77,-0.3131,-0.5589,0.0525,-0.5589,-0.3131,-0.2912,0.0525,-0.2912
19:35:25.672,cell phone,0.6193,10.59,20.93,-0.1687,-0.0542,-0.0628,-0.0542,-0.1687,0.1552,-0.0628,0.1552
19:35:25.673,person,0.9223,67.39,51.73,-0.3029,-0.1791,0.371,-0.1791,-0.3029,0.3382,0.371,0.3382
19:35:25.673,tv,1.579,36.82,26.85,-0.314,-0.5605,0.0543,-0.5605,-0.314,-0.292,0.0543,-0.292
19:35:26.007,person,0.9031,65.8,50.57,-0.2966,-0.1745,0.3614,-0.1745,-0.2966,0.3312,0.3614,0.3312
19:35:26.007,cell phone,0.6232,10.66,21.06,-0.1704,-0.0545,-0.0638,-0.0545,-0.1704,0.1561,-0.0638,0.1561
19:35:26.007,tv,1.5761,36.43,26.8,-0.3134,-0.5595,0.0509,-0.5595,-0.3134,-0.2915,0.0509,-0.2915
19:35:26.340,person,0.9071,66.47,50.79,-0.3016,-0.1753,0.3631,-0.1753,-0.3016,0.3326,0.3631,0.3326
19:35:26.341,cell phone,0.6132,10.42,20.73,-0.1683,-0.0536,-0.0641,-0.0536,-0.1683,0.1536,-0.0641,0.1536
19:35:26.341,tv,1.5637,36.3,26.43,-0.3109,-0.5534,0.0521,-0.5534,-0.3109,-0.2892,0.0521,-0.2892
19:35:26.676,cell phone,0.5642,9.77,19.07,-0.1572,-0.0493,-0.0596,-0.0493,-0.1572,0.1414,-0.0596,0.1414
19:35:26.676,person,0.8942,66.45,50.07,-0.2983,-0.1728,0.3662,-0.1728,-0.2983,0.3279,0.3662,0.3279
19:35:26.677,tv,1.5665,35.88,26.64,-0.3098,-0.5577,0.049,-0.5577,-0.3098,-0.2913,0.049,-0.2913
19:35:27.006,person,0.8856,64.16,49.67,-0.2862,-0.172,0.3553,-0.172,-0.2862,0.3247,0.3553,0.3247
19:35:27.006,cell phone,0.5869,9.92,19.6,-0.1599,-0.0525,-0.0607,-0.0525,-0.1599,0.1434,-0.0607,0.1434
19:35:27.006,tv,1.5761,36.59,26.96,-0.3117,-0.5627,0.0542,-0.5627,-0.3117,-0.2931,0.0542,-0.2931
19:35:27.007,person,0.4371,18.75,29.05,-0.2885,-0.1302,-0.1009,-0.1302,-0.2885,0.1603,-0.1009,0.1603
19:35:27.340,person,0.8858,63.62,49.59,-0.2835,-0.1711,0.3527,-0.1711,-0.2835,0.3248,0.3527,0.3248
19:35:27.340,cell phone,0.6084,10.28,20.31,-0.1651,-0.0538,-0.0623,-0.0538,-0.1651,0.1493,-0.0623,0.1493
19:35:27.341,tv,1.5779,36.8,26.83,-0.3137,-0.5617,0.0542,-0.5617,-0.3137,-0.2934,0.0542,-0.2934
19:35:27.677,person,0.8851,63.57,49.46,-0.2833,-0.1701,0.3524,-0.1701,-0.2833,0.3245,0.3524,0.3245
19:35:27.677,cell phone,0.6029,10.0,19.69,-0.1605,-0.0534,-0.0605,-0.0534,-0.1605,0.1436,-0.0605,0.1436
19:35:27.677,tv,1.5822,36.9,27.07,-0.3146,-0.5633,0.0544,-0.5633,-0.3146,-0.2926,0.0544,-0.2926
19:35:28.004,person,0.8933,64.16,49.92,-0.2869,-0.1717,0.3547,-0.1717,-0.2869,0.3276,0.3547,0.3276
19:35:28.004,cell phone,0.6024,10.18,19.86,-0.1616,-0.0527,-0.0598,-0.0527,-0.1616,0.1459,-0.0598,0.1459
19:35:28.005,tv,1.5845,36.95,26.94,-0.315,-0.5641,0.0544,-0.5641,-0.315,-0.2946,0.0544,-0.2946
19:35:28.340,person,0.8889,63.66,49.68,-0.2827,-0.1708,0.3539,-0.1708,-0.2827,0.3259,0.3539,0.3259
19:35:28.341,cell phone,0.6024,10.3,19.93,-0.1604,-0.0533,-0.0573,-0.0533,-0.1604,0.1459,-0.0573,0.1459
19:35:28.341,tv,1.5923,37.3,28.89,-0.3182,-0.5784,0.0547,-0.5784,-0.3182,-0.2895,0.0547,-0.2895
19:35:28.341,person,0.4203,17.64,27.89,-0.2774,-0.1252,-0.101,-0.1252,-0.2774,0.1537,-0.101,0.1537
19:35:28.684,person,0.9,64.08,50.3,-0.2834,-0.173,0.3574,-0.173,-0.2834,0.33,0.3574,0.33
19:35:28.684,cell phone,0.5898,10.02,19.57,-0.1539,-0.0522,-0.0537,-0.0522,-0.1539,0.1435,-0.0537,0.1435
19:35:28.685,person,0.4144,17.65,27.5,-0.2735,-0.1235,-0.097,-0.1235,-0.2735,0.1515,-0.097,0.1515
19:35:28.685,tv,1.5861,36.82,28.29,-0.3154,-0.5729,0.0529,-0.5729,-0.3154,-0.29,0.0529,-0.29
19:35:29.013,person,0.8945,63.6,49.99,-0.2798,-0.1719,0.3562,-0.1719,-0.2798,0.328,0.3562,0.328
19:35:29.013,cell phone,0.5983,10.36,19.73,-0.1562,-0.0536,-0.0526,-0.0536,-0.1562,0.1437,-0.0526,0.1437
19:35:29.013,person,0.4242,18.33,28.15,-0.28,-0.1264,-0.0967,-0.1264,-0.28,0.1551,-0.0967,0.1551
19:35:29.014,tv,1.5858,36.82,27.95,-0.3153,-0.5711,0.0529,-0.5711,-0.3153,-0.2916,0.0529,-0.2916
19:35:29.347,cell phone,0.5792,10.39,19.16,-0.1494,-0.0531,-0.0455,-0.0531,-0.1494,0.1385,-0.0455,0.1385
19:35:29.348,person,0.8837,62.37,49.29,-0.2719,-0.1698,0.3518,-0.1698,-0.2719,0.3231,0.3518,0.3231
19:35:29.348,person,0.4166,18.22,27.64,-0.275,-0.1241,-0.0928,-0.1241,-0.275,0.1523,-0.0928,0.1523
19:35:29.348,tv,1.5802,37.01,28.51,-0.3158,-0.5724,0.0543,-0.5724,-0.3158,-0.2873,0.0543,-0.2873
19:35:29.670,cell phone,0.5759,10.5,18.87,-0.1491,-0.0534,-0.0441,-0.0534,-0.1491,0.1353,-0.0441,0.1353
19:35:29.671,person,0.8939,62.9,49.86,-0.2732,-0.1718,0.3559,-0.1718,-0.2732,0.3268,0.3559,0.3268
19:35:29.671,person,0.4161,18.11,27.65,-0.2746,-0.1244,-0.0935,-0.1244,-0.2746,0.1521,-0.0935,0.1521
19:35:29.671,tv,1.5649,36.49,26.93,-0.3111,-0.5571,0.0538,-0.5571,-0.3111,-0.2878,0.0538,-0.2878
19:35:30.008,cell phone,0.6028,10.87,19.81,-0.1548,-0.0552,-0.0461,-0.0552,-0.1548,0.1429,-0.0461,0.1429
19:35:30.008,person,0.9101,63.95,50.77,-0.2772,-0.1749,0.3624,-0.1749,-0.2772,0.3328,0.3624,0.3328
19:35:30.009,person,0.4156,18.35,27.58,-0.2743,-0.1238,-0.0908,-0.1238,-0.2743,0.152,-0.0908,0.152
19:35:30.009,tv,1.5764,36.76,28.28,-0.3134,-0.5677,0.0542,-0.5677,-0.3134,-0.285,0.0542,-0.285
19:35:30.340,person,0.8991,63.65,50.16,-0.2794,-0.1728,0.357,-0.1728,-0.2794,0.3288,0.357,0.3288
19:35:30.340,cell phone,0.6042,10.08,19.86,-0.1558,-0.0535,-0.055,-0.0535,-0.1558,0.1451,-0.055,0.1451
19:35:30.340,person,0.4385,19.18,29.14,-0.2894,-0.1311,-0.0976,-0.1311,-0.2894,0.1603,-0.0976,0.1603
19:35:30.341,tv,1.5779,36.96,27.98,-0.3137,-0.5683,0.0559,-0.5683,-0.3137,-0.2885,0.0559,-0.2885
19:35:30.676,cell phone,0.5782,9.65,19.12,-0.1557,-0.0512,-0.0592,-0.0512,-0.1557,0.1401,-0.0592,0.1401
19:35:30.676,person,0.9003,64.39,50.41,-0.2863,-0.174,0.3575,-0.174,-0.2863,0.3301,0.3575,0.3301
19:35:30.677,tv,1.5706,36.46,26.87,-0.3123,-0.5591,0.0523,-0.5591,-0.3123,-0.2904,0.0523,-0.2904
19:35:31.007,cell phone,0.5904,9.91,19.35,-0.1596,-0.0522,-0.0605,-0.0522,-0.1596,0.1412,-0.0605,0.1412
19:35:31.007,person,0.9029,64.66,50.56,-0.289,-0.1745,0.3576,-0.1745,-0.289,0.3311,0.3576,0.3311
19:35:31.008,tv,1.5632,36.13,26.58,-0.3092,-0.5549,0.0521,-0.5549,-0.3092,-0.2891,0.0521,-0.2891
19:35:31.342,person,0.9041,64.56,50.62,-0.2866,-0.1747,0.359,-0.1747,-0.2866,0.3315,0.359,0.3315
19:35:31.343,cell phone,0.6025,9.87,19.74,-0.1598,-0.0546,-0.0611,-0.0546,-0.1598,0.1428,-0.0611,0.1428
19:35:31.343,tv,1.5722,36.66,26.9,-0.3126,-0.5597,0.054,-0.5597,-0.3126,-0.2907,0.054,-0.2907
19:35:31.343,person,0.435,18.8,28.91,-0.2871,-0.1296,-0.0991,-0.1296,-0.2871,0.1595,-0.0991,0.1595
19:35:31.684,cell phone,0.5741,9.4,18.69,-0.1522,-0.0532,-0.0582,-0.0532,-0.1522,0.1337,-0.0582,0.1337
19:35:31.684,person,0.8968,64.41,50.21,-0.2871,-0.1733,0.3571,-0.1733,-0.2871,0.3289,0.3571,0.3289
19:35:31.685,tv,1.5802,36.85,27.53,-0.3142,-0.5658,0.0543,-0.5658,-0.3142,-0.2906,0.0543,-0.2906
19:35:31.685,person,0.4117,17.62,27.36,-0.2718,-0.1227,-0.0955,-0.1227,-0.2718,0.151,-0.0955,0.151
19:35:32.014,cell phone,0.5985,9.92,19.42,-0.1599,-0.0548,-0.0607,-0.0548,-0.1599,0.1394,-0.0607,0.1394
19:35:32.014,person,0.9099,65.35,50.85,-0.2913,-0.1749,0.3623,-0.1749,-0.2913,0.3337,0.3623,0.3337
19:35:32.014,tv,1.5938,37.0,27.6,-0.3169,-0.569,0.0531,-0.569,-0.3169,-0.2931,0.0531,-0.2931
19:35:32.015,person,0.408,17.55,27.12,-0.2693,-0.122,-0.0938,-0.122,-0.2693,0.1492,-0.0938,0.1492
19:35:32.341,cell phone,0.5829,9.61,18.8,-0.1546,-0.0528,-0.0585,-0.0528,-0.1546,0.1352,-0.0585,0.1352
19:35:32.342,person,0.9069,65.33,50.59,-0.2903,-0.1743,0.363,-0.1743,-0.2903,0.3316,0.363,0.3316
19:35:32.342,tv,1.5844,36.78,27.27,-0.315,-0.564,0.0528,-0.564,-0.315,-0.2913,0.0528,-0.2913
19:35:32.677,person,0.9084,65.24,50.77,-0.2879,-0.1746,0.3645,-0.1746,-0.2879,0.3331,0.3645,0.3331
19:35:32.678,cell phone,0.5927,9.83,19.23,-0.1559,-0.0543,-0.0576,-0.0543,-0.1559,0.1381,-0.0576,0.1381
19:35:32.678,person,0.423,18.41,28.11,-0.2792,-0.126,-0.0951,-0.126,-0.2792,0.1551,-0.0951,0.1551
19:35:32.678,tv,1.5858,37.14,29.27,-0.3169,-0.576,0.0545,-0.576,-0.3169,-0.2834,0.0545,-0.2834
19:35:33.007,person,0.9148,65.8,51.22,-0.29,-0.1768,0.368,-0.1768,-0.29,0.3354,0.368,0.3354
19:35:33.007,cell phone,0.5801,9.56,18.83,-0.152,-0.0525,-0.0564,-0.0525,-0.152,0.1357,-0.0564,0.1357
19:35:33.008,person,0.4302,18.72,28.55,-0.2839,-0.1282,-0.0967,-0.1282,-0.2839,0.1573,-0.0967,0.1573
19:35:33.008,tv,1.5829,37.24,29.38,-0.3164,-0.5767,0.056,-0.5767,-0.3164,-0.2829,0.056,-0.2829
19:35:33.343,person,0.8946,64.07,50.0,-0.2808,-0.171,0.3599,-0.171,-0.2808,0.329,0.3599,0.329
19:35:33.343,cell phone,0.5944,9.67,19.23,-0.1545,-0.0538,-0.0578,-0.0538,-0.1545,0.1385,-0.0578,0.1385
19:35:33.343,person,0.4231,18.5,28.08,-0.2793,-0.1261,-0.0942,-0.1261,-0.2793,0.1547,-0.0942,0.1547
19:35:33.344,tv,1.5812,37.36,29.51,-0.316,-0.576,0.0576,-0.576,-0.316,-0.2809,0.0576,-0.2809
19:35:33.676,person,0.9255,66.0,51.73,-0.2857,-0.1779,0.3743,-0.1779,-0.2857,0.3394,0.3743,0.3394
19:35:33.676,cell phone,0.5938,9.79,19.21,-0.1531,-0.0538,-0.0553,-0.0538,-0.1531,0.1383,-0.0553,0.1383
19:35:33.676,person,0.4278,18.98,28.48,-0.2824,-0.1279,-0.0926,-0.1279,-0.2824,0.1569,-0.0926,0.1569
19:35:33.677,tv,1.5867,37.49,29.61,-0.3171,-0.578,0.0578,-0.578,-0.3171,-0.2819,0.0578,-0.2819
19:35:34.014,person,0.9456,67.82,52.85,-0.2919,-0.1827,0.3863,-0.1827,-0.2919,0.3458,0.3863,0.3458
19:35:34.014,cell phone,0.5781,9.77,18.76,-0.1497,-0.0536,-0.052,-0.0536,-0.1497,0.1341,-0.052,0.1341
19:35:34.014,person,0.4165,18.69,27.64,-0.2749,-0.1241,-0.088,-0.1241,-0.2749,0.1523,-0.088,0.1523
19:35:34.015,tv,1.5753,36.9,29.4,-0.3149,-0.5723,0.0541,-0.5723,-0.3149,-0.2782,0.0541,-0.2782
19:35:34.341,person,0.9475,67.76,52.95,-0.2905,-0.1831,0.3871,-0.1831,-0.2905,0.3465,0.3871,0.3465
19:35:34.341,cell phone,0.5155,8.82,16.78,-0.133,-0.0483,-0.0448,-0.0483,-0.133,0.1195,-0.0448,0.1195
19:35:34.342,tv,1.584,37.1,29.23,-0.3166,-0.5737,0.0544,-0.5737,-0.3166,-0.2814,0.0544,-0.2814
19:35:34.342,person,0.4019,17.87,26.67,-0.2652,-0.1197,-0.0866,-0.1197,-0.2652,0.1469,-0.0866,0.1469
19:35:34.678,person,0.8216,51.17,45.66,-0.1863,-0.1553,0.3254,-0.1553,-0.1863,0.3013,0.3254,0.3013
19:35:35.010,person,0.8356,50.75,46.87,-0.1861,-0.1615,0.3214,-0.1615,-0.1861,0.3073,0.3214,0.3073
19:35:35.010,person,0.3889,15.32,25.81,-0.2567,-0.1159,-0.1035,-0.1159,-0.2567,0.1422,-0.1035,0.1422
19:35:35.344,person,0.8792,53.4,49.23,-0.2003,-0.1699,0.3337,-0.1699,-0.2003,0.3224,0.3337,0.3224
19:35:35.344,person,0.4114,16.16,27.34,-0.2715,-0.123,-0.1099,-0.123,-0.2715,0.1504,-0.1099,0.1504
19:35:35.678,person,0.8681,54.34,48.61,-0.2203,-0.1668,0.3231,-0.1668,-0.2203,0.3192,0.3231,0.3192
19:35:35.679,person,0.4149,16.3,27.62,-0.2739,-0.1245,-0.1109,-0.1245,-0.2739,0.1517,-0.1109,0.1517
19:35:36.009,person,0.9461,59.03,52.78,-0.242,-0.1799,0.3483,-0.1799,-0.242,0.3479,0.3483,0.3479
19:35:36.009,person,0.4074,15.92,27.12,-0.2689,-0.1222,-0.1097,-0.1222,-0.2689,0.149,-0.1097,0.149
19:35:36.009,tv,1.6195,38.44,29.72,-0.3237,-0.5916,0.0607,-0.5916,-0.3237,-0.2944,0.0607,-0.2944
19:35:36.336,person,0.9412,58.92,52.5,-0.2457,-0.1789,0.3435,-0.1789,-0.2457,0.3461,0.3435,0.3461
19:35:36.337,person,0.4151,16.26,27.55,-0.274,-0.1241,-0.1114,-0.1241,-0.274,0.1513,-0.1114,0.1513
19:35:36.678,person,0.9303,58.43,52.09,-0.2438,-0.1778,0.3405,-0.1778,-0.2438,0.3431,0.3405,0.3431
19:35:36.679,person,0.4211,16.54,28.03,-0.278,-0.1263,-0.1125,-0.1263,-0.278,0.154,-0.1125,0.154
19:35:36.679,tv,1.6311,38.71,29.26,-0.326,-0.5942,0.0611,-0.5942,-0.326,-0.3016,0.0611,-0.3016
19:35:37.009,person,0.9416,59.33,52.62,-0.2477,-0.179,0.3456,-0.179,-0.2477,0.3472,0.3456,0.3472
19:35:37.009,person,0.4106,16.09,27.33,-0.271,-0.1232,-0.1102,-0.1232,-0.271,0.1501,-0.1102,0.1501
19:35:37.342,person,0.9303,58.72,51.8,-0.2457,-0.1759,0.3415,-0.1759,-0.2457,0.3421,0.3415,0.3421
19:35:37.343,person,0.4294,16.82,28.49,-0.2834,-0.1279,-0.1152,-0.1279,-0.2834,0.157,-0.1152,0.157
19:35:37.343,tv,1.633,39.1,29.46,-0.3264,-0.5966,0.0646,-0.5966,-0.3264,-0.302,0.0646,-0.302
19:35:37.678,person,0.8909,56.33,49.51,-0.2353,-0.1675,0.3279,-0.1675,-0.2353,0.3276,0.3279,0.3276
19:35:37.679,person,0.4326,16.99,28.71,-0.2856,-0.1294,-0.1156,-0.1294,-0.2856,0.1577,-0.1156,0.1577
19:35:38.012,person,0.8945,56.74,49.62,-0.2381,-0.1673,0.3293,-0.1673,-0.2381,0.3289,0.3293,0.3289
19:35:38.013,person,0.4253,16.66,28.18,-0.2807,-0.1267,-0.1141,-0.1267,-0.2807,0.1551,-0.1141,0.1551
19:35:38.343,person,0.8842,55.99,49.05,-0.2363,-0.1653,0.3236,-0.1653,-0.2363,0.3251,0.3236,0.3251
19:35:38.343,person,0.4141,16.22,27.48,-0.2733,-0.1234,-0.1111,-0.1234,-0.2733,0.1514,-0.1111,0.1514
